TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,AccountDestinoID,Currency,TransactionStatus,Motivo
TX000197,AC00426,199.39,21-Aug-2023 04:16 PM,Debit,,D000304,194.88.79.54,M023,Branch,AC00058,USD,Completed,OK
TX000198,AC00107,20.36,2023-07-24 17:02:18,Debit,Tucson,D000082,96.115.67.230,M069,Branch,AC00454,USD,Success,OK
TX000199,AC00237,113.64,24/10/2023 17:09,Debit,Detroit,D000022,31.127.129.152,M038,Online,AC00077,USD,Success,OK
TX000200,AC00358,,07-31-2023,Debit,Colorado Springs,D000232,35.220.238.127,M022,Branch,AC00429,USD,completed,OK
TX000201,AC00113,307.41,2023-06-12 17:32:52,Debit,Los Angeles,D000014,1.7.29.72,M007,ATM,AC00284,USD,Completed,OK
TX000202,AC00010,11.18,30/11/2023 16:52,Debit,Atlanta,D000129,16.51.235.240,M017,Online,AC00067,,Completed,OK
TX000203,AC00499,313.82,15-Nov-2023 06:57 PM,Debit,Tucson,D000357,179.43.245.131,M097,Branch,AC00687,USD,declined,Cuenta destino no existe
TX000204,AC00380,51.0,01-30-2023,Debit,  SEATTLE  ,D000199,193.217.248.188,M063,Branch,,USD,COMPLETED,OK
TX000205,AC00452,140.98,05-25-2023,Debit,Memphis,D000374,192.95.36.246,M059,Branch,AC00021,USD,Completed,OK
TX000206,AC00020,288.04,2023-08-24 16:47:21,Debit,,D000582,205.69.66.135,M092,ATM,AC00109,USD,Declined,Fondos insuficientes
TX000207,AC00181,800.55,2023-05-04 16:21:31,Debit,Oklahoma City,D000657,8.244.162.185,M062,ATM,AC00343,USD,Success,OK
TX000208,AC00370,485.54,02-06-2023,Debit,Houston,D000589,140.212.253.222,M061,,AC00401,USD,Success,OK
TX000209,AC00453,521.15,2023-02-17 18:16:05,Debit,Kansas City,D000108,166.7.230.111,M084,ATM,AC00448,USD,completed,OK
TX000210,AC00339,321.79,08-07-2023,Credit,Raleigh,D000537,86.103.2.29,M056,ATM,AC00318,USD,COMPLETED,OK
TX000211,AC00249,304.93,2023/02/24,Debit,Portland,D000700,21.190.11.223,M098,ATM,AC00475,USD,Completed,OK
TX000212,AC00479,432.08,2023-07-31 16:04:55,Debit,El Paso,D000073,40.192.99.27,M044,,AC00443,USD,completed,OK
TX000213,AC00301,694.2,2023-12-07 16:20:08,Debit,Milwaukee,D000007,27.143.109.203,M035,ATM,AC00411,USD,Completed,OK
TX000214,AC00380,116.86,2023/03/20,Debit,Louisville,D000531,184.146.10.88,M088,ATM,AC00453,USD,Completed,OK
TX000215,AC00130,386.81,03-03-2023,Credit,Detroit,D000248,34.169.232.37,M039,,AC00092,,Failed,Fondos insuficientes
TX000216,AC00006,74.88,2023-05-24 16:25:50,Debit,Atlanta,D000139,161.161.26.115,M026,ATM,AC00172,USD,declined,Fondos insuficientes
TX000217,AC00096,195.76,2023-05-22 16:17:19,Debit,Philadelphia,D000517,119.163.214.161,M056,Branch,AC00212,USD,Success,OK
TX000218,AC00108,134.7,2023-08-21 16:03:18,Debit,Fort Worth,D000637,155.19.119.0,M074,ATM,AC00444,USD,Success,OK
TX000219,AC00070,890.24,07-Jul-2023 06:03 PM,Credit,,D000223,28.149.72.129,M029,Online,AC00129,USD,completed,OK
TX000220,AC00417,361.27,01-06-2023,Debit,Omaha,D000676,78.100.105.143,M088,ATM,AC00404,USD,Success,OK
TX000221,AC00391,131.56,2023-10-19 16:42:37,Debit,Charlotte,D000203,27.215.118.94,M014,Branch,AC00196,USD,Completed,OK
TX000222,AC00414,485.51,28-Nov-2023 04:49 PM,Credit,Milwaukee,D000460,91.204.200.167,M097,Online,AC00441,USD,Completed,OK
TX000223,AC00004,547.87,2023/07/10,Debit,Columbus,D000183,188.205.152.176,M064,ATM,AC00104,USD,Completed,OK
TX000224,AC00047,457.3,26/06/2023 18:25,Debit,Virginia Beach,D000214,62.27.235.199,M042,Online,AC00237,USD,COMPLETED,OK
TX000225,AC00198,506.24,2023-01-13 16:44:26,Debit,Chicago,D000315,136.104.90.223,M077,ATM,,USD,COMPLETED,OK
TX000226,AC00314,486.59,2023-12-19 16:55:17,Debit,Indianapolis,D000029,129.102.184.189,M017,Branch,AC00117,USD,COMPLETED,OK
TX000227,AC00212,163.68,2023-09-28 16:20:57,Debit,San Diego,D000440,35.67.21.23,,Branch,AC00339,USD,Success,OK
TX000228,AC00115,581.65,2023-01-09 16:54:58,Debit,Boston,D000666,80.92.209.207,M009,ATM,AC00170,USD,COMPLETED,OK
TX000229,AC00055,52.01,2023/11/07,Debit,Mesa,D000652,178.34.103.183,M019,ATM,AC00036,USD,declined,Fondos insuficientes
TX000230,AC00427,630.24,29/11/2023 18:10,Debit,Boston,D000548,12.246.170.239,M054,ATM,AC00143,USD,Success,OK
TX000231,AC00401,523.74,2023-11-02 16:36:37,Debit,Oklahoma City,D000551,216.151.64.40,M099,ATM,AC00261,USD,FAILED,Fondos insuficientes
TX000232,AC00430,705.6,2023/02/20,Debit,Phoenix,D000103,205.45.234.42,M071,Branch,AC00433,USD,Success,OK
TX000233,AC00299,217.5,2023-10-23 18:54:48,Credit,Denver,D000485,101.90.40.193,M043,Branch,AC00482,USD,Success,OK
TX000234,AC00345,91.48,23-Jan-2023 04:50 PM,Debit,Fort Worth,D000295,160.74.183.38,M081,ATM,AC00950,USD,declined,Cuenta destino no existe
TX000235,AC00430,5.25,13-Nov-2023 06:26 PM,Debit,San Jose,D000571,93.170.203.44,M010,ATM,AC00092,USD,COMPLETED,OK
TX000236,AC00175,54.03,2023-09-19 17:16:46,Credit,Milwaukee,D000519,161.25.82.11,M087,ATM,AC00136,USD,Success,OK
TX000237,AC00177,736.73,2023-11-27 16:05:27,Debit,Memphis,D000167,107.247.202.71,M037,Branch,AC00806,USD,Failed,Cuenta destino no existe
TX000238,AC00225,368.91,2023-03-10 17:49:57,Debit,Virginia Beach,D000221,218.238.171.184,M082,Branch,AC00375,,declined,Fondos insuficientes
TX000239,AC00394,33.06,2023-01-17 16:03:41,Credit,Fort Worth,D000417,63.67.150.226,M045,Online,AC00224,USD,Success,OK
TX000240,AC00026,66.5,04/05/2023 16:44,Credit,Louisville,D000419,13.88.251.53,,Online,AC00263,USD,completed,OK
TX000241,AC00076,177.08,2023-01-06 17:16:44,Debit,Las Vegas,D000450,176.96.83.253,,Online,AC00462,USD,declined,Fondos insuficientes
TX000242,AC00215,588.54,2023-02-06 17:57:28,Debit,Portland,D000609,211.97.88.141,M031,Branch,AC00131,USD,Success,OK
TX000243,AC00202,173.5,2023-10-23 17:16:20,Debit,Nashville,D000235,32.13.122.242,M052,ATM,AC00724,USD,Failed,Cuenta destino no existe
TX000244,AC00400,78.33,,Credit,Memphis,D000191,85.240.254.83,M069,Online,AC00974,USD,declined,Cuenta destino no existe
TX000245,AC00004,40.66,2024-01-01 16:08:49,Debit,Louisville,D000214,148.25.159.90,M061,Branch,AC00353,USD,Completed,OK
TX000246,AC00260,97.22,2023-02-20 17:30:19,Credit,Atlanta,D000507,188.205.152.176,M063,Branch,AC00381,USD,Success,OK
TX000247,AC00415,34.07,06/11/2023 17:22,Debit,,D000158,29.168.185.63,M080,Branch,AC00101,USD,Completed,OK
TX000248,AC00337,492.06,19-Oct-2023 04:14 PM,Debit,Fresno,D000411,60.166.231.236,M012,Online,AC00036,USD,completed,OK
TX000249,AC00253,842.01,2023-09-12 16:43:27,Credit,Virginia Beach,D000209,62.152.134.92,M015,Online,AC00473,USD,Success,OK
TX000250,AC00126,73.55,09-Jan-2023 04:09 PM,Debit,Atlanta,D000210,196.121.240.10,M086,ATM,AC00162,USD,Declined,Fondos insuficientes
TX000251,AC00304,760.53,2023-09-04 18:13:25,Debit,Phoenix,D000651,177.116.108.246,M005,Online,AC00064,USD,Success,OK
TX000252,AC00470,273.08,2023-01-30 16:09:08,Credit,Houston,D000534,150.231.20.169,M007,,AC00154,USD,COMPLETED,OK
TX000253,AC00041,371.69,2023-12-22 16:27:49,Debit,,D000374,124.180.225.109,M020,Branch,AC00343,USD,completed,OK
TX000254,AC00442,218.96,2023-08-30 16:11:47,Debit,Seattle,D000556,52.196.112.199,M021,ATM,AC00207,USD,Success,OK
TX000255,AC00430,227.39,2023-12-25 16:58:19,Debit,Atlanta,D000207,96.115.67.230,M010,Online,AC00284,USD,completed,OK
TX000256,AC00258,237.99,2023-05-08 16:45:11,Credit,Kansas City,D000563,168.55.35.243,M043,Branch,AC00216,USD,Success,OK
TX000257,AC00073,186.6,2023-07-04 16:27:23,Debit,Washington,D000149,52.1.78.30,M037,Online,AC00196,USD,completed,OK
TX000258,AC00430,341.15,02-13-2023,Debit,San Jose,D000453,6.44.165.160,M042,Online,AC00464,USD,COMPLETED,OK
TX000259,AC00363,434.58,2023-09-06 16:28:38,Debit,Memphis,D000136,80.92.209.207,M091,,AC00292,USD,completed,OK
TX000260,AC00307,312.88,2023-05-26 18:12:50,Credit,,D000503,201.114.165.141,M040,Branch,AC00281,USD,Completed,OK
TX000261,AC00085,75.15,09-18-2023,Debit,Boston,D000014,135.29.211.116,M094,ATM,AC00157,USD,COMPLETED,OK
TX000262,AC00448,23.3,14/08/2023 18:13,Debit,Los Angeles,D000385,111.226.226.202,M061,ATM,AC00221,USD,COMPLETED,OK
TX000263,AC00194,,2023-02-08 18:18:07,Credit,Seattle,D000388,150.231.20.169,M061,Online,AC00312,USD,Completed,OK
TX000264,AC00319,512.81,,Debit,Sacramento,D000611,82.75.200.117,M004,Branch,AC00239,USD,Success,OK
TX000265,AC00366,488.15,31/07/2023 16:01,Debit,Louisville,D000257,81.102.230.41,M098,Branch,AC00346,USD,COMPLETED,OK
TX000266,AC00338,12.82,04-05-2023,Debit,Fort Worth,D000482,152.234.65.155,M055,ATM,AC00243,USD,Completed,OK
TX000267,AC00178,66.9,2023-04-17 16:50:45,Credit,Charlotte,D000221,138.210.196.19,M021,Online,AC00493,USD,completed,OK
TX000268,AC00424,535.91,07/07/2023 16:38,Debit,Las Vegas,D000583,104.80.232.55,M097,Online,AC00087,USD,COMPLETED,OK
TX000269,AC00147,270.72,2023-07-03 18:01:00,Credit,Washington,D000508,26.240.219.199,M094,Online,AC00146,USD,Completed,OK
TX000270,AC00171,97.98,2023-02-06 16:09:48,Debit,Denver,D000470,211.42.9.0,M033,Branch,AC00326,USD,completed,OK
TX000271,AC00023,196.08,08-25-2023,Debit,San Francisco,D000623,198.73.211.114,M088,Online,AC00049,USD,COMPLETED,OK
TX000272,AC00263,251.18,2023-06-01 16:51:11,Debit,San Jose,D000056,134.222.122.238,M058,ATM,AC00386,USD,COMPLETED,OK
TX000273,AC00423,44.52,28/03/2023 18:30,Debit,El Paso,D000618,89.21.156.229,M081,Online,AC00159,USD,completed,OK
TX000274,AC00455,178.87,05-23-2023,Debit,Baltimore,D000663,134.247.5.188,M001,Online,AC00102,USD,Completed,OK
TX000275,AC00454,1176.28,20-Dec-2023 04:08 PM,Credit,Kansas City,D000476,50.202.8.53,M074,ATM,AC00024,USD,completed,OK
TX000276,AC00055,386.68,2023-10-31 16:48:01,Debit,New York,D000453,207.157.126.125,M019,Branch,AC00245,,Completed,OK
TX000277,AC00403,167.14,24/04/2023 18:33,Debit,Denver,D000231,125.89.163.224,M049,Online,AC00394,USD,Success,OK
TX000278,AC00220,345.22,2023-09-05 16:55:47,Debit,Fresno,D000217,164.75.163.220,M025,Branch,AC00213,USD,Completed,OK
TX000279,AC00009,74.85,2023-12-25 17:19:08,Debit,Raleigh,D000526,191.82.103.198,,ATM,AC00296,USD,Completed,OK
TX000280,AC00445,671.73,16/10/2023 16:15,Debit,Washington,D000641,112.56.160.202,M071,Branch,AC00357,USD,Completed,OK
TX000281,AC00133,255.04,2023-11-23 16:15:59,Debit,Seattle,D000206,98.39.212.221,M084,ATM,AC00206,USD,COMPLETED,OK
TX000282,AC00362,45.77,2023-02-09 17:50:23,Debit,Philadelphia,D000484,85.239.236.80,M066,Online,AC00336,USD,COMPLETED,OK
TX000283,AC00026,329.69,2023-01-09 16:54:30,Credit,San Antonio,D000278,146.69.70.214,M088,Online,AC00459,USD,COMPLETED,OK
TX000284,AC00387,362.04,2023/07/10,Credit,Philadelphia,D000145,52.1.78.30,M059,Branch,AC00396,,Success,OK
TX000285,AC00451,11.92,09/10/2023 17:48,Debit,San Diego,D000678,192.95.36.246,M063,Branch,AC00399,USD,Success,OK
TX000286,AC00033,47.42,19-Dec-2023 04:46 PM,Debit,San Diego,D000249,41.0.10.107,M012,ATM,AC00092,USD,Completed,OK
TX000287,AC00087,35.99,2023/01/19,Debit,Miami,D000270,162.207.77.170,M023,Branch,AC00358,USD,completed,OK
TX000288,AC00159,,2023-05-05 16:04:36,Credit,,D000658,217.233.219.196,M061,Branch,AC00026,USD,COMPLETED,OK
TX000289,AC00177,242.62,10/07/2023 16:40,Credit,San Francisco,D000332,138.87.180.254,M094,Online,AC00471,USD,COMPLETED,OK
TX000290,AC00093,48.72,2023/09/29,Debit,Virginia Beach,D000567,158.135.64.240,M063,Branch,AC00235,USD,Success,OK
TX000291,AC00427,43.46,21-Jul-2023 05:02 PM,Debit,Boston,D000263,21.190.11.223,M020,ATM,AC00238,USD,Completed,OK
TX000292,AC00284,1036.21,2023-07-21 18:54:14,Debit,Omaha,D000129,93.218.115.132,M067,Online,AC00288,USD,Success,OK
TX000293,AC00189,443.79,2023-10-09 18:28:04,Debit,Las Vegas,D000407,198.39.35.23,M099,ATM,AC00488,USD,COMPLETED,OK
TX000294,AC00495,365.14,2023-12-01 18:46:28,Debit,Dallas,D000640,173.232.121.213,M002,Online,AC00227,USD,Declined,Fondos insuficientes
TX000295,AC00148,757.41,2023-05-05 16:31:53,Debit,Los Angeles,D000383,125.89.163.224,,ATM,AC00370,USD,Success,OK
TX000296,AC00272,20.54,2023-08-21 18:09:24,Debit,Fort Worth,D000348,171.101.134.74,M055,Branch,AC00219,USD,COMPLETED,OK
TX000297,AC00381,475.36,2023-10-02 16:03:09,Debit,Phoenix,D000540,132.127.5.187,M018,ATM,AC00281,USD,Success,OK
TX000298,AC00110,34.74,26/06/2023 16:40,Debit,San Francisco,D000320,82.88.241.226,M072,ATM,AC00082,USD,COMPLETED,OK
TX000299,AC00495,689.54,03-06-2023,Debit,Oklahoma City,D000395,89.6.100.149,M038,Branch,AC00244,,Success,OK
TX000300,AC00035,211.18,16-Oct-2023 04:09 PM,Debit,Washington,D000428,64.89.183.39,M059,ATM,AC00386,USD,Success,OK
TX000301,AC00119,211.36,2023-11-21 16:23:41,Credit,Fort Worth,D000700,63.67.150.226,M041,Branch,AC00328,USD,completed,OK
TX000302,AC00488,744.41,07-31-2023,Credit,Houston,D000115,24.181.236.233,M095,Online,AC00399,USD,Success,OK
TX000303,AC00466,61.43,29/06/2023 16:16,Debit,Phoenix,D000084,14.200.197.126,M035,Online,AC00321,USD,Completed,OK
TX000304,AC00489,167.44,2023-09-25 16:11:18,Debit,Mesa,D000483,166.7.230.111,M087,Branch,,,Completed,OK
TX000305,AC00306,361.46,07-Apr-2023 05:23 PM,Debit,Nashville,D000169,171.150.178.172,M093,Online,AC00147,USD,Declined,Fondos insuficientes
TX000306,AC00431,378.85,2023/06/16,Debit,Virginia Beach,D000043,192.95.36.246,M089,Branch,AC00172,,COMPLETED,OK
TX000307,AC00233,241.11,2023-06-16 16:41:23,Debit,Columbus,D000443,195.164.171.146,M063,Branch,AC00278,USD,Success,OK
TX000308,AC00389,131.93,2023/09/11,Credit,Fort Worth,D000245,216.32.4.105,M049,Branch,AC00078,USD,COMPLETED,OK
TX000309,AC00067,20.28,2023-07-19 17:42:38,Debit,Oklahoma City,D000585,150.83.4.238,M047,Online,AC00357,USD,Completed,OK
TX000310,AC00300,415.88,2023-04-27 17:30:16,Debit,San Diego,D000146,152.140.239.181,M005,Branch,AC00110,USD,completed,OK
TX000311,AC00386,49.99,2023/02/09,Debit,Omaha,D000668,155.140.33.42,M062,ATM,AC00709,USD,Declined,Cuenta destino no existe
TX000312,AC00285,1221.65,27-Sep-2023 04:55 PM,Debit,Denver,D000098,83.207.115.164,M091,Online,AC00239,USD,completed,OK
TX000313,AC00219,100.66,2023-06-16 18:58:50,Debit,Dallas,D000511,86.220.59.252,M024,Branch,AC00106,USD,Completed,OK
TX000314,AC00445,485.54,2023-12-08 16:47:48,Debit,Louisville,D000343,121.67.144.20,M080,Online,AC00200,USD,COMPLETED,OK
TX000315,AC00371,321.15,2023-02-10 17:06:40,Debit,Los Angeles,D000151,200.164.13.160,M037,Branch,AC00300,USD,Success,OK
TX000316,AC00164,711.3,2023-06-26 18:57:37,Debit,San Jose,D000581,109.42.41.157,,Branch,AC00011,USD,Success,OK
TX000317,AC00200,12.23,2023-10-12 16:02:13,Debit,Houston,D000177,23.92.205.75,M065,ATM,AC00393,USD,Success,OK
TX000318,AC00310,350.94,2023-10-30 17:17:51,Debit,Colorado Springs,D000154,100.137.90.188,M013,ATM,AC00245,USD,completed,OK
TX000319,AC00106,301.85,04-18-2023,Debit,Columbus,D000433,55.154.161.250,M062,Online,AC00681,USD,Declined,Cuenta destino no existe
TX000320,AC00444,29.34,2023-03-09 17:37:08,Debit,Louisville,D000029,40.198.240.246,M087,Online,AC00200,USD,COMPLETED,OK
TX000321,AC00441,231.71,24/04/2023 17:01,Debit,,D000315,26.105.49.129,M060,Branch,AC00490,USD,completed,OK
TX000322,AC00300,179.43,2023-08-11 18:20:48,Debit,Oklahoma City,D000421,189.198.67.252,M004,ATM,AC00276,USD,completed,OK
TX000323,AC00194,36.71,2023-01-30 17:11:53,Debit,Jacksonville,D000671,166.7.230.111,M095,Branch,AC00281,USD,COMPLETED,OK
TX000324,AC00248,138.12,2023-04-11 17:18:50,Credit,Los Angeles,D000182,45.182.28.148,M067,Branch,AC00461,USD,Declined,Fondos insuficientes
TX000325,AC00286,233.24,17/04/2023 16:56,Debit,Louisville,D000351,45.241.13.208,M070,ATM,AC00113,USD,completed,OK
TX000326,AC00049,609.14,2023-11-23 16:09:39,Debit,Tucson,D000224,201.113.165.203,M086,ATM,AC00250,USD,Completed,OK
TX000327,AC00471,436.64,2023-12-25 17:46:24,Debit,Los Angeles,D000683,38.210.156.148,M033,Branch,AC00673,USD,Declined,Cuenta destino no existe
TX000328,AC00434,870.43,2023/05/31,Debit,Los Angeles,D000427,178.34.103.183,M037,Branch,AC00409,USD,completed,OK
TX000329,AC00264,354.4,11-06-2023,Debit,Chicago,D000416,87.234.36.48,M046,ATM,AC00085,USD,Completed,OK
TX000330,AC00316,22.63,2023/02/20,Debit,Kansas City,D000488,165.114.224.47,M052,Online,AC00472,USD,Completed,OK
TX000331,AC00087,182.19,2023-06-19 16:36:25,Debit,Mesa,D000101,157.130.28.27,M007,Branch,AC00320,USD,COMPLETED,OK
TX000332,AC00140,126.81,2023-10-30 16:58:01,Debit,Philadelphia,D000693,57.232.212.116,M036,Branch,AC00466,USD,COMPLETED,OK
TX000333,AC00418,288.17,2023-09-08 16:48:51,Debit,  VIRGINIA BEACH  ,D000399,143.212.47.226,M012,Online,AC00289,USD,completed,OK
TX000334,AC00187,118.77,10-02-2023,Debit,  ATLANTA  ,D000310,104.80.232.55,M066,Branch,AC00043,USD,COMPLETED,OK
TX000335,AC00077,651.82,2023-04-14 17:59:43,Debit,Indianapolis,D000280,138.181.222.38,M094,ATM,AC00070,USD,COMPLETED,OK
TX000336,AC00141,66.65,2023-10-17 16:58:59,Debit,Detroit,D000398,120.170.93.69,M100,ATM,AC00094,USD,FAILED,Fondos insuficientes
TX000337,AC00332,98.53,2023-01-16 16:31:48,Debit,Denver,D000684,119.163.214.161,M085,Branch,AC00695,USD,Declined,Cuenta destino no existe
TX000338,AC00439,138.95,02-Jun-2023 04:48 PM,Debit,Washington,D000675,104.155.121.252,M090,Online,AC00233,USD,COMPLETED,OK
TX000339,AC00055,33.89,11-10-2023,Debit,Nashville,D000588,14.105.144.122,M079,Branch,AC00391,USD,Success,OK
TX000340,AC00299,23.71,2023-09-18 16:04:52,Debit,Atlanta,D000284,2.61.10.58,M005,Branch,AC00143,USD,Failed,Fondos insuficientes
TX000341,AC00107,,2023-03-01 16:31:58,Debit,San Antonio,D000436,62.27.235.199,M082,Online,AC00427,USD,COMPLETED,OK
TX000342,AC00171,26.06,21-Dec-2023 05:01 PM,Debit,San Diego,D000689,140.212.253.222,M096,ATM,AC00429,USD,Success,OK
TX000343,AC00493,17.07,01/05/2023 17:17,Debit,Los Angeles,D000597,47.82.77.181,M023,Branch,AC00010,USD,declined,Fondos insuficientes
TX000344,AC00232,703.89,09-22-2023,Debit,San Antonio,D000473,48.19.99.211,M074,Online,AC00027,USD,Success,OK
TX000345,AC00156,1271.9,2023-08-28 16:43:15,Debit,Houston,D000312,210.136.14.108,M073,ATM,AC00181,USD,Success,OK
TX000346,AC00442,26.55,2023-09-20 17:25:26,Debit,Houston,D000112,91.204.200.167,,,AC00036,USD,Success,OK
TX000347,AC00375,147.4,09/06/2023 16:10,Debit,San Jose,D000283,92.214.76.157,M067,Branch,AC00334,,Success,OK
TX000348,AC00034,202.11,2023-03-30 16:09:26,Debit,Memphis,D000072,59.208.79.116,M005,ATM,AC00516,USD,declined,Cuenta destino no existe
TX000349,AC00376,308.42,2023-05-02 16:14:22,Debit,Nashville,D000276,76.0.164.168,M077,Branch,AC00103,USD,COMPLETED,OK
TX000350,AC00029,11.18,2023/02/27,Debit,Miami,D000609,176.96.83.253,M035,ATM,AC00320,USD,Success,OK
TX000351,AC00040,294.15,02/02/2023 16:19,Debit,Fresno,D000504,112.86.148.212,M020,Online,AC00066,USD,COMPLETED,OK
TX000352,AC00482,29.58,10-30-2023,Debit,Colorado Springs,D000230,173.252.44.183,M066,Branch,AC00059,USD,Completed,OK
TX000353,AC00365,139.45,2023-07-10 16:43:05,Debit,Boston,D000139,77.7.223.184,M004,Online,AC00112,USD,Success,OK
TX000354,AC00340,432.63,30-Jun-2023 05:10 PM,Debit,Colorado Springs,D000469,116.237.223.50,M024,ATM,AC00132,USD,COMPLETED,OK
TX000355,AC00349,131.43,2023-02-01 18:47:20,Debit,Charlotte,D000391,77.7.223.184,M053,Online,AC00086,USD,completed,OK
TX000356,AC00374,516.72,09-Oct-2023 06:43 PM,Debit,Mesa,D000489,197.187.216.106,M025,ATM,AC00495,USD,Completed,OK
TX000357,AC00261,121.82,2023-02-07 17:20:24,Debit,  COLORADO SPRINGS  ,D000095,186.54.68.246,M094,Online,AC00059,,Success,OK
TX000358,AC00459,374.5,2023-07-24 16:45:31,Credit,San Francisco,D000045,9.230.41.239,M002,Branch,AC00084,USD,Declined,Fondos insuficientes
TX000359,AC00331,166.13,06/09/2023 17:01,Debit,Omaha,D000473,29.168.185.63,M013,ATM,AC00056,USD,Completed,OK
TX000360,AC00165,626.9,2023/10/10,Debit,Chicago,D000686,59.12.96.11,M017,ATM,AC00477,USD,Completed,OK
TX000361,AC00397,466.85,2023-07-17 16:57:14,Debit,Austin,D000016,136.104.90.223,M007,Branch,AC00347,USD,completed,OK
TX000362,AC00192,788.84,2023-05-17 17:00:34,Debit,Phoenix,D000402,4.105.134.118,M055,Online,AC00194,USD,Success,OK
TX000363,AC00063,873.65,2023-03-23 16:38:40,Credit,Oklahoma City,D000414,214.247.164.80,M050,Online,AC00368,USD,FAILED,Fondos insuficientes
TX000364,AC00478,525.28,2023-04-03 16:37:24,Debit,Colorado Springs,D000564,70.130.169.235,M011,ATM,AC00304,USD,Success,OK
TX000365,AC00272,110.17,2023-09-07 16:08:12,Debit,Raleigh,D000046,156.235.3.171,M054,ATM,AC00323,USD,Declined,Fondos insuficientes
TX000366,AC00092,632.69,2023-09-12 16:28:38,Debit,Denver,D000455,211.97.88.141,M047,ATM,AC00358,USD,COMPLETED,OK
TX000367,AC00332,124.35,2023-12-08 16:39:15,Debit,Oklahoma City,D000082,49.20.211.229,M015,ATM,AC00437,USD,Success,OK
TX000368,AC00087,43.85,2023-03-13 16:25:34,Debit,Fresno,D000092,117.67.192.211,M013,ATM,AC00414,USD,Declined,Fondos insuficientes
TX000369,AC00327,283.81,2023-03-09 16:31:54,Debit,San Diego,D000364,64.57.44.102,M046,Branch,AC00290,USD,Failed,Fondos insuficientes
TX000370,AC00269,168.53,2023-06-14 16:30:42,Debit,San Francisco,D000602,157.164.245.130,M100,ATM,AC00178,USD,completed,OK
TX000371,AC00177,218.59,11-27-2023,Credit,Denver,D000004,72.192.101.196,M088,Branch,AC00340,USD,completed,OK
TX000372,AC00322,132.84,2023-08-21 16:28:17,Debit,,D000244,147.114.91.132,M060,ATM,AC00260,USD,Success,OK
TX000373,AC00069,157.37,2023-11-15 16:54:44,Credit,Dallas,D000001,66.23.166.248,M014,Branch,AC00007,USD,COMPLETED,OK
TX000374,AC00264,144.77,2023-07-17 16:48:23,Debit,Albuquerque,D000194,57.166.147.242,M007,Online,AC00423,USD,Success,OK
TX000375,AC00014,643.22,2023-05-03 17:04:32,Debit,Atlanta,D000248,175.166.115.182,M073,ATM,AC00223,USD,Success,OK
TX000376,AC00316,1392.54,2023-11-20 16:51:14,Debit,El Paso,D000113,63.67.150.226,M013,Branch,AC00327,USD,completed,OK
TX000377,AC00131,208.07,2023-07-10 16:51:12,Debit,Oklahoma City,D000084,157.164.245.130,M100,Online,AC00237,USD,declined,Fondos insuficientes
TX000378,AC00232,94.3,2023-12-25 17:53:56,Debit,Phoenix,D000446,198.39.35.23,,Branch,AC00223,USD,Success,OK
TX000379,AC00410,295.5,11-23-2023,Debit,,D000445,137.135.250.168,M095,ATM,AC00268,USD,Completed,OK
TX000380,AC00488,30.23,06/11/2023 17:53,Debit,Austin,D000406,134.247.5.188,M049,ATM,AC00139,USD,Success,OK
TX000381,AC00329,112.05,2023-10-26 16:16:12,Credit,Phoenix,D000156,116.44.12.250,M078,ATM,AC00472,USD,Completed,OK
TX000382,AC00021,180.24,2023-07-03 17:03:48,Debit,Phoenix,D000106,169.67.220.37,M098,Branch,AC00249,USD,Completed,OK
