transaccion_id,cuenta_origen_id,cuenta_destino_id,monto_centavos,moneda,creado_en,estado,motivo
TX001242,AC00151,AC00343,16811,USD,2023-05-19T16:44:53-05:00,COMPLETADA,OK
TX001243,AC00494,AC00158,43098,USD,2023-10-10T00:00:00-05:00,COMPLETADA,OK
TX001244,AC00219,AC00353,1387,USD,2023-12-11T00:00:00-05:00,COMPLETADA,OK
TX001245,AC00202,AC00460,64268,USD,2023-05-25T16:45:31-05:00,RECHAZADA,Fondos insuficientes
TX001246,AC00254,AC00396,17507,USD,2023-11-23T16:59:11-05:00,COMPLETADA,OK
TX001247,AC00285,AC00061,30282,USD,2023-11-03T16:50:20-05:00,COMPLETADA,OK
TX001248,AC00071,AC00483,164774,USD,2023-12-25T00:00:00-05:00,COMPLETADA,OK
TX001249,AC00073,AC00316,40681,USD,2023-12-05T16:32:49-05:00,COMPLETADA,OK
TX001250,AC00383,AC00492,25630,USD,2023-04-05T16:21:59-05:00,COMPLETADA,OK
TX001252,AC00153,AC00312,9578,USD,2023-03-23T17:09:00-05:00,COMPLETADA,OK
TX001253,AC00460,AC00360,37954,USD,2023-01-03T17:14:14-05:00,COMPLETADA,OK
TX001254,AC00439,AC00242,90319,USD,2023-07-06T00:00:00-05:00,COMPLETADA,OK
TX001255,AC00070,AC00412,14219,USD,2023-06-15T18:28:50-05:00,COMPLETADA,OK
TX001257,AC00330,AC00350,29518,USD,2023-05-09T17:54:00-05:00,COMPLETADA,OK
TX001258,AC00027,AC00449,1846,USD,2023-11-20T16:29:14-05:00,COMPLETADA,OK
TX001259,AC00020,AC00271,60323,USD,2023-08-24T17:34:13-05:00,COMPLETADA,OK
TX001260,AC00232,AC00362,5450,USD,2023-11-22T16:59:00-05:00,COMPLETADA,OK
TX001261,AC00247,AC00471,41477,USD,2024-01-01T17:37:04-05:00,COMPLETADA,OK
TX001262,AC00136,AC00032,88619,USD,2023-08-21T00:00:00-05:00,COMPLETADA,OK
TX001263,AC00322,AC00464,44003,USD,2023-11-29T16:11:00-05:00,COMPLETADA,OK
TX001264,AC00461,AC00294,3546,USD,2023-03-23T00:00:00-05:00,COMPLETADA,OK
TX001265,AC00079,AC00086,7639,USD,2023-01-13T17:19:00-05:00,COMPLETADA,OK
TX001266,AC00176,AC00268,59591,USD,2023-08-10T18:39:04-05:00,COMPLETADA,OK
TX001267,AC00417,AC00349,603,USD,2023-08-09T18:42:25-05:00,COMPLETADA,OK
TX001268,AC00260,AC00300,24934,USD,2023-08-15T17:21:47-05:00,COMPLETADA,OK
TX001269,AC00471,AC00461,42152,USD,2023-08-15T17:35:00-05:00,COMPLETADA,OK
TX001270,AC00231,AC00416,18977,USD,2023-02-27T16:08:40-05:00,COMPLETADA,OK
TX001272,AC00475,AC00234,18813,USD,2023-06-02T18:12:29-05:00,COMPLETADA,OK
TX001273,AC00329,AC00287,3052,USD,2023-05-19T17:19:00-05:00,COMPLETADA,OK
TX001275,AC00398,AC00012,115939,USD,2023-10-12T16:29:00-05:00,COMPLETADA,OK
TX001276,AC00221,AC00420,17024,USD,2023-06-05T16:24:12-05:00,COMPLETADA,OK
TX001278,AC00266,AC00024,5314,USD,2023-04-21T17:19:00-05:00,RECHAZADA,Fondos insuficientes
TX001279,AC00297,AC00360,58723,USD,2023-07-31T17:54:28-05:00,COMPLETADA,OK
TX001281,AC00489,AC00036,2127,USD,2023-07-24T17:01:19-05:00,COMPLETADA,OK
TX001282,AC00128,AC00243,139759,USD,2023-11-13T00:00:00-05:00,COMPLETADA,OK
TX001284,AC00410,AC00070,17019,USD,2023-07-07T17:40:00-05:00,RECHAZADA,Fondos insuficientes
TX001285,AC00360,AC00375,15551,USD,2023-08-21T18:51:06-05:00,COMPLETADA,OK
TX001286,AC00422,AC00216,13515,USD,2023-03-20T17:13:09-05:00,COMPLETADA,OK
TX001287,AC00225,AC00458,3948,USD,2023-05-26T16:47:51-05:00,COMPLETADA,OK
TX001289,AC00468,AC00194,1911,USD,2023-09-18T16:31:00-05:00,COMPLETADA,OK
TX001290,AC00138,AC00351,35500,USD,2023-08-29T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX001291,AC00013,AC00449,42769,USD,2023-03-28T16:02:03-05:00,COMPLETADA,OK
TX001292,AC00275,AC00336,25486,USD,2023-01-26T17:21:46-05:00,RECHAZADA,Fondos insuficientes
TX001293,AC00125,AC00061,1948,USD,2023-07-10T00:00:00-05:00,COMPLETADA,OK
TX001294,AC00200,AC00277,19017,USD,2023-06-09T17:41:00-05:00,COMPLETADA,OK
TX001295,AC00213,AC00066,9138,USD,2023-04-03T16:41:47-05:00,COMPLETADA,OK
TX001296,AC00035,AC00116,20663,USD,2023-12-07T16:11:01-05:00,COMPLETADA,OK
TX001297,AC00070,AC00389,9322,USD,2023-04-07T17:11:00-05:00,COMPLETADA,OK
TX001299,AC00060,AC00370,64106,USD,2023-12-11T16:09:08-05:00,RECHAZADA,Fondos insuficientes
TX001300,AC00304,AC00273,31455,USD,2023-04-25T17:15:27-05:00,COMPLETADA,OK
TX001301,AC00372,AC00118,83645,USD,2023-02-27T00:00:00-05:00,COMPLETADA,OK
TX001302,AC00498,AC00178,109509,USD,2023-04-17T17:27:00-05:00,COMPLETADA,OK
TX001304,AC00396,AC00372,9184,USD,2023-07-05T17:21:56-05:00,COMPLETADA,OK
TX001305,AC00083,AC00017,60952,USD,2023-07-28T16:03:27-05:00,COMPLETADA,OK
TX001306,AC00479,AC00215,85930,USD,2023-08-01T17:18:04-05:00,COMPLETADA,OK
TX001307,AC00091,AC00481,10001,USD,2023-06-29T16:06:51-05:00,COMPLETADA,OK
TX001308,AC00024,AC00009,2878,USD,2023-08-07T16:08:04-05:00,COMPLETADA,OK
TX001309,AC00366,AC00035,11108,USD,2023-05-15T17:46:13-05:00,COMPLETADA,OK
TX001310,AC00470,AC00018,47096,USD,2023-03-10T16:22:05-05:00,COMPLETADA,OK
TX001311,AC00032,AC00346,5223,USD,2023-09-11T00:00:00-05:00,COMPLETADA,OK
TX001312,AC00136,AC00025,7862,USD,2023-07-31T00:00:00-05:00,COMPLETADA,OK
TX001313,AC00001,AC00024,4779,USD,2023-09-15T17:00:20-05:00,COMPLETADA,OK
TX001314,AC00187,AC00120,33397,USD,2023-03-22T00:00:00-05:00,COMPLETADA,OK
TX001315,AC00452,AC00387,3087,USD,2023-07-12T16:50:42-05:00,COMPLETADA,OK
TX001316,AC00036,AC00029,71043,USD,2023-03-08T17:07:21-05:00,RECHAZADA,Fondos insuficientes
TX001317,AC00125,AC00150,22023,USD,2023-09-18T00:00:00-05:00,COMPLETADA,OK
TX001318,AC00403,AC00471,2728,USD,2023-12-25T00:00:00-05:00,COMPLETADA,OK
TX001319,AC00264,AC00164,10152,USD,2023-08-09T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX001320,AC00123,AC00397,16265,USD,2023-05-11T17:15:10-05:00,RECHAZADA,Fondos insuficientes
TX001321,AC00298,AC00165,1052,USD,2023-07-19T17:38:50-05:00,COMPLETADA,OK
TX001322,AC00235,AC00450,27072,USD,2023-03-27T17:25:00-05:00,RECHAZADA,Fondos insuficientes
TX001323,AC00259,AC00340,20234,USD,2023-01-10T16:32:06-05:00,COMPLETADA,OK
TX001324,AC00329,AC00212,24758,USD,2023-05-29T18:40:32-05:00,COMPLETADA,OK
TX001325,AC00482,AC00032,68617,USD,2023-10-03T17:27:25-05:00,COMPLETADA,OK
TX001326,AC00020,AC00304,35965,USD,2023-01-12T17:58:56-05:00,COMPLETADA,OK
TX001327,AC00453,AC00468,10991,USD,2023-05-01T16:23:22-05:00,COMPLETADA,OK
TX001328,AC00367,AC00348,21572,USD,2023-10-11T00:00:00-05:00,COMPLETADA,OK
TX001329,AC00167,AC00255,49076,USD,2023-01-19T16:28:00-05:00,RECHAZADA,Fondos insuficientes
TX001331,AC00078,AC00345,61403,USD,2023-05-08T16:37:00-05:00,RECHAZADA,Fondos insuficientes
TX001332,AC00212,AC00270,60879,USD,2023-11-03T18:37:18-05:00,COMPLETADA,OK
TX001333,AC00051,AC00215,18655,USD,2023-06-21T16:49:10-05:00,COMPLETADA,OK
TX001334,AC00250,AC00154,84016,USD,2023-03-20T16:35:00-05:00,COMPLETADA,OK
TX001335,AC00304,AC00388,20334,USD,2023-12-20T17:13:50-05:00,COMPLETADA,OK
TX001336,AC00007,AC00125,9088,USD,2023-11-20T00:00:00-05:00,COMPLETADA,OK
TX001337,AC00017,AC00155,6011,USD,2023-11-27T17:39:00-05:00,COMPLETADA,OK
TX001338,AC00158,AC00074,39392,USD,2023-05-16T16:57:35-05:00,RECHAZADA,Fondos insuficientes
TX001339,AC00110,AC00470,1939,USD,2023-11-17T16:39:00-05:00,COMPLETADA,OK
TX001341,AC00079,AC00287,5707,USD,2023-08-25T16:30:02-05:00,COMPLETADA,OK
TX001342,AC00403,AC00199,39527,USD,2023-08-07T16:38:52-05:00,COMPLETADA,OK
TX001343,AC00228,AC00105,28905,USD,2023-06-09T00:00:00-05:00,COMPLETADA,OK
TX001344,AC00344,AC00041,4611,USD,2023-03-27T17:07:00-05:00,COMPLETADA,OK
TX001345,AC00466,AC00434,33550,USD,2023-08-14T00:00:00-05:00,COMPLETADA,OK
TX001346,AC00204,AC00276,38807,USD,2023-09-05T00:00:00-05:00,COMPLETADA,OK
TX001347,AC00030,AC00099,52086,USD,2023-03-20T16:29:00-05:00,COMPLETADA,OK
TX001349,AC00094,AC00310,3170,USD,2023-06-01T16:56:00-05:00,COMPLETADA,OK
TX001351,AC00351,AC00391,20312,USD,2023-01-18T16:59:48-05:00,COMPLETADA,OK
TX001352,AC00335,AC00345,31594,USD,2023-02-27T17:06:00-05:00,COMPLETADA,OK
TX001353,AC00409,AC00246,19223,USD,2023-12-28T16:34:52-05:00,RECHAZADA,Fondos insuficientes
TX001354,AC00312,AC00466,151071,USD,2023-06-15T16:48:29-05:00,COMPLETADA,OK
TX001355,AC00097,AC00491,26,USD,2023-11-23T00:00:00-05:00,COMPLETADA,OK
TX001357,AC00280,AC00494,40665,USD,2023-11-08T18:32:00-05:00,COMPLETADA,OK
TX001358,AC00023,AC00384,42290,USD,2023-02-27T16:15:53-05:00,COMPLETADA,OK
TX001359,AC00077,AC00247,2062,USD,2023-06-21T17:10:18-05:00,COMPLETADA,OK
TX001360,AC00113,AC00358,17439,USD,2023-01-09T16:08:52-05:00,RECHAZADA,Fondos insuficientes
TX001361,AC00391,AC00105,786,USD,2023-10-16T16:47:00-05:00,COMPLETADA,OK
TX001362,AC00136,AC00123,6198,USD,2023-01-03T18:18:14-05:00,COMPLETADA,OK
TX001363,AC00204,AC00399,5485,USD,2023-09-05T16:05:00-05:00,COMPLETADA,OK
TX001364,AC00089,AC00240,20470,USD,2023-09-21T00:00:00-05:00,COMPLETADA,OK
TX001365,AC00305,AC00184,1655,USD,2023-09-11T17:05:50-05:00,COMPLETADA,OK
TX001366,AC00338,AC00185,9132,USD,2023-11-10T16:43:00-05:00,RECHAZADA,Fondos insuficientes
TX001367,AC00268,AC00255,19549,USD,2023-06-12T00:00:00-05:00,COMPLETADA,OK
TX001368,AC00363,AC00413,4962,USD,2023-12-07T16:19:07-05:00,COMPLETADA,OK
TX001369,AC00316,AC00241,48716,USD,2023-01-02T16:01:14-05:00,COMPLETADA,OK
TX001370,AC00167,AC00164,40560,USD,2023-08-08T00:00:00-05:00,COMPLETADA,OK
TX001371,AC00405,AC00190,51295,USD,2023-10-16T17:08:36-05:00,COMPLETADA,OK
TX001372,AC00098,AC00024,34594,USD,2023-10-09T17:32:57-05:00,COMPLETADA,OK
TX001373,AC00116,AC00114,35656,USD,2023-10-09T17:23:21-05:00,COMPLETADA,OK
TX001374,AC00267,AC00009,1031,USD,2023-01-13T00:00:00-05:00,COMPLETADA,OK
TX001375,AC00447,AC00480,21169,USD,2023-10-20T00:00:00-05:00,COMPLETADA,OK
TX001376,AC00042,AC00370,22149,USD,2023-09-13T18:11:22-05:00,COMPLETADA,OK
TX001377,AC00074,AC00080,27823,USD,2023-05-04T17:49:33-05:00,COMPLETADA,OK
TX001378,AC00063,AC00119,11688,USD,2023-10-04T17:10:00-05:00,COMPLETADA,OK
TX001379,AC00085,AC00428,32877,USD,2023-04-03T17:59:23-05:00,COMPLETADA,OK
TX001380,AC00126,AC00283,7753,USD,2023-07-25T00:00:00-05:00,COMPLETADA,OK
TX001381,AC00471,AC00351,42174,USD,2023-06-20T17:07:05-05:00,RECHAZADA,Fondos insuficientes
TX001382,AC00304,AC00392,31369,USD,2023-03-10T16:35:00-05:00,COMPLETADA,OK
TX001383,AC00242,AC00496,41172,USD,2023-06-20T18:43:00-05:00,COMPLETADA,OK
TX001384,AC00261,AC00380,50873,USD,2023-07-14T16:22:54-05:00,COMPLETADA,OK
TX001385,AC00338,AC00087,15308,USD,2023-11-27T16:57:08-05:00,COMPLETADA,OK
TX001386,AC00292,AC00181,2301,USD,2023-06-09T00:00:00-05:00,COMPLETADA,OK
TX001387,AC00024,AC00370,6928,USD,2023-10-30T16:36:24-05:00,RECHAZADA,Fondos insuficientes
TX001389,AC00412,AC00278,40765,USD,2023-08-07T17:17:34-05:00,COMPLETADA,OK
TX001390,AC00315,AC00492,45925,USD,2023-05-23T00:00:00-05:00,COMPLETADA,OK
TX001392,AC00462,AC00039,1767,USD,2023-06-27T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX001393,AC00481,AC00343,529,USD,2023-03-13T18:24:20-05:00,COMPLETADA,OK
TX001395,AC00438,AC00432,14540,USD,2023-07-06T17:53:38-05:00,COMPLETADA,OK
TX001396,AC00090,AC00035,55634,USD,2023-10-19T16:34:22-05:00,COMPLETADA,OK
TX001397,AC00041,AC00005,3431,USD,2023-04-28T16:55:28-05:00,RECHAZADA,Fondos insuficientes
TX001398,AC00141,AC00235,78059,USD,2023-06-28T17:58:48-05:00,COMPLETADA,OK
TX001399,AC00410,AC00317,28265,USD,2023-03-08T17:42:36-05:00,COMPLETADA,OK
TX001400,AC00362,AC00480,30527,USD,2023-09-27T16:25:00-05:00,COMPLETADA,OK
TX001401,AC00315,AC00248,18581,USD,2023-09-20T16:30:06-05:00,COMPLETADA,OK
TX001402,AC00092,AC00009,6601,USD,2023-10-06T18:39:39-05:00,COMPLETADA,OK
TX001404,AC00069,AC00009,27930,USD,2023-06-22T00:00:00-05:00,COMPLETADA,OK
TX001405,AC00498,AC00141,2675,USD,2023-05-08T00:00:00-05:00,COMPLETADA,OK
TX001406,AC00006,AC00148,61115,USD,2023-08-11T17:12:30-05:00,COMPLETADA,OK
TX001408,AC00311,AC00221,42779,USD,2023-02-21T00:00:00-05:00,COMPLETADA,OK
TX001409,AC00144,AC00467,46913,USD,2023-12-04T17:53:57-05:00,COMPLETADA,OK
TX001410,AC00157,AC00472,10281,USD,2023-12-04T16:23:00-05:00,COMPLETADA,OK
TX001411,AC00171,AC00077,2261,USD,2023-12-21T17:56:04-05:00,RECHAZADA,Fondos insuficientes
TX001412,AC00374,AC00318,6828,USD,2023-06-08T00:00:00-05:00,COMPLETADA,OK
TX001413,AC00219,AC00419,3365,USD,2023-09-18T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX001414,AC00405,AC00409,36268,USD,2023-01-16T18:02:00-05:00,COMPLETADA,OK
TX001415,AC00075,AC00193,7323,USD,2023-06-23T16:41:27-05:00,COMPLETADA,OK
TX001416,AC00136,AC00237,65449,USD,2023-11-20T16:31:00-05:00,COMPLETADA,OK
TX001417,AC00056,AC00358,1856,USD,2023-04-24T17:04:21-05:00,COMPLETADA,OK
TX001418,AC00368,AC00351,38905,USD,2023-01-06T00:00:00-05:00,COMPLETADA,OK
TX001422,AC00144,AC00196,33548,USD,2023-03-02T00:00:00-05:00,COMPLETADA,OK
TX001423,AC00207,AC00245,3814,USD,2023-12-28T16:51:20-05:00,COMPLETADA,OK
TX001425,AC00179,AC00043,36002,USD,2023-02-09T16:29:06-05:00,COMPLETADA,OK
TX001426,AC00175,AC00224,56771,USD,2023-02-06T18:39:23-05:00,RECHAZADA,Fondos insuficientes
TX001427,AC00386,AC00170,21819,USD,2023-05-23T16:29:00-05:00,COMPLETADA,OK
TX001428,AC00067,AC00441,20999,USD,2023-09-07T17:19:21-05:00,COMPLETADA,OK
TX001429,AC00369,AC00460,1102,USD,2023-11-13T16:32:00-05:00,COMPLETADA,OK
TX001430,AC00257,AC00022,8343,USD,2023-05-30T16:28:48-05:00,COMPLETADA,OK
TX001431,AC00059,AC00463,34497,USD,2023-03-20T17:30:52-05:00,COMPLETADA,OK
TX001432,AC00341,AC00456,17229,USD,2023-01-30T17:22:39-05:00,RECHAZADA,Fondos insuficientes
TX001433,AC00357,AC00139,19554,USD,2023-07-17T16:05:23-05:00,COMPLETADA,OK
TX001435,AC00346,AC00144,18046,USD,2023-03-13T16:26:30-05:00,COMPLETADA,OK
TX001436,AC00118,AC00290,69255,USD,2023-03-07T00:00:00-05:00,COMPLETADA,OK
TX001438,AC00028,AC00163,10748,USD,2023-02-07T17:38:18-05:00,COMPLETADA,OK
TX001440,AC00090,AC00387,8151,USD,2023-08-10T16:10:22-05:00,COMPLETADA,OK
TX001441,AC00367,AC00422,36548,USD,2023-05-22T17:59:02-05:00,RECHAZADA,Fondos insuficientes
TX001442,AC00441,AC00040,49110,USD,2023-06-05T16:08:00-05:00,COMPLETADA,OK
TX001443,AC00266,AC00290,45280,USD,2023-11-24T16:45:00-05:00,COMPLETADA,OK
TX001444,AC00072,AC00429,64504,USD,2023-12-22T17:08:55-05:00,COMPLETADA,OK
TX001446,AC00119,AC00171,8842,USD,2023-10-18T16:28:00-05:00,COMPLETADA,OK
TX001447,AC00061,AC00380,15553,USD,2023-03-24T17:04:32-05:00,COMPLETADA,OK
TX001448,AC00080,AC00354,99182,USD,2023-12-04T16:16:00-05:00,COMPLETADA,OK
TX001449,AC00254,AC00258,3924,USD,2023-11-14T18:33:00-05:00,COMPLETADA,OK
TX001450,AC00218,AC00178,15201,USD,2023-02-23T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX001452,AC00460,AC00039,2650,USD,2023-02-08T16:42:00-05:00,COMPLETADA,OK
TX001453,AC00257,AC00395,8362,USD,2023-06-22T17:18:00-05:00,COMPLETADA,OK
TX001454,AC00398,AC00305,14278,USD,2023-05-09T16:40:52-05:00,COMPLETADA,OK
TX001455,AC00162,AC00398,5599,USD,2023-11-13T16:16:24-05:00,COMPLETADA,OK
TX001456,AC00015,AC00326,77448,USD,2023-03-06T00:00:00-05:00,RECHAZADA,Fondos insuficientes
TX001457,AC00462,AC00231,10537,USD,2023-05-11T18:31:00-05:00,COMPLETADA,OK
TX001458,AC00218,AC00183,11883,USD,2023-06-26T16:10:25-05:00,COMPLETADA,OK
TX001459,AC00217,AC00193,4622,USD,2023-11-13T16:41:09-05:00,COMPLETADA,OK
TX001460,AC00460,AC00349,65971,USD,2023-05-05T16:10:24-05:00,COMPLETADA,OK
TX001461,AC00068,AC00196,37797,USD,2023-11-17T16:50:08-05:00,COMPLETADA,OK
TX001462,AC00214,AC00318,11410,USD,2023-05-22T00:00:00-05:00,COMPLETADA,OK
TX001463,AC00266,AC00127,1130,USD,2023-12-01T16:33:43-05:00,COMPLETADA,OK
TX001464,AC00193,AC00043,9550,USD,2023-05-22T16:24:02-05:00,COMPLETADA,OK
TX001465,AC00132,AC00196,13093,USD,2023-02-08T16:52:00-05:00,COMPLETADA,OK
TX001467,AC00015,AC00201,7335,USD,2023-03-13T16:33:49-05:00,COMPLETADA,OK
TX001468,AC00352,AC00055,2994,USD,2023-10-13T16:22:00-05:00,COMPLETADA,OK
TX001469,AC00396,AC00484,30724,USD,2023-11-02T16:05:00-05:00,COMPLETADA,OK
TX001470,AC00174,AC00186,5052,USD,2023-10-16T00:00:00-05:00,COMPLETADA,OK
TX001471,AC00024,AC00054,82046,USD,2023-04-03T16:22:00-05:00,COMPLETADA,OK
TX001472,AC00250,AC00096,15307,USD,2023-04-03T18:37:00-05:00,RECHAZADA,Fondos insuficientes
TX001473,AC00373,AC00286,5294,USD,2023-06-12T00:00:00-05:00,COMPLETADA,OK
TX001474,AC00030,AC00210,38441,USD,2023-04-17T16:53:00-05:00,RECHAZADA,Fondos insuficientes
TX001475,AC00422,AC00046,23542,USD,2023-07-10T18:34:22-05:00,COMPLETADA,OK
TX001476,AC00229,AC00048,11423,USD,2023-06-07T17:35:00-05:00,COMPLETADA,OK
TX001477,AC00002,AC00403,1262,USD,2023-05-05T16:35:44-05:00,COMPLETADA,OK
TX001478,AC00227,AC00198,99737,USD,2023-12-22T00:00:00-05:00,COMPLETADA,OK
TX001480,AC00042,AC00045,33605,USD,2023-04-24T17:18:00-05:00,COMPLETADA,OK
TX001481,AC00111,AC00288,36693,USD,2023-12-11T18:43:00-05:00,COMPLETADA,OK
TX001482,AC00178,AC00125,11227,USD,2023-10-19T17:34:53-05:00,COMPLETADA,OK
TX001483,AC00218,AC00087,49496,USD,2023-03-31T16:34:38-05:00,COMPLETADA,OK
TX001484,AC00198,AC00087,56158,USD,2023-06-23T17:38:26-05:00,RECHAZADA,Fondos insuficientes
TX001485,AC00060,AC00156,44094,USD,2023-09-13T18:38:27-05:00,RECHAZADA,Fondos insuficientes
TX001486,AC00397,AC00075,7190,USD,2023-02-20T16:28:39-05:00,COMPLETADA,OK
TX001488,AC00101,AC00155,16655,USD,2023-07-13T17:51:44-05:00,COMPLETADA,OK
TX001489,AC00384,AC00040,27626,USD,2023-02-13T17:04:50-05:00,COMPLETADA,OK
TX001490,AC00368,AC00485,3546,USD,2023-07-18T16:38:11-05:00,COMPLETADA,OK
TX001491,AC00233,AC00322,3814,USD,2023-04-07T16:16:00-05:00,RECHAZADA,Fondos insuficientes
TX001492,AC00375,AC00316,50626,USD,2023-12-18T18:26:00-05:00,COMPLETADA,OK
TX001493,AC00277,AC00055,73632,USD,2023-04-12T17:06:06-05:00,COMPLETADA,OK
TX001494,AC00202,AC00004,38943,USD,2023-11-27T18:01:00-05:00,COMPLETADA,OK
TX001495,AC00142,AC00172,2558,USD,2023-11-16T16:33:22-05:00,COMPLETADA,OK
TX001496,AC00178,AC00196,44610,USD,2023-09-19T17:45:00-05:00,COMPLETADA,OK
TX001498,AC00018,AC00222,122881,USD,2023-02-20T16:36:00-05:00,RECHAZADA,Fondos insuficientes
TX001499,AC00293,AC00442,4623,USD,2023-05-29T17:45:26-05:00,COMPLETADA,OK
TX001500,AC00449,AC00305,26537,USD,2023-05-26T17:56:17-05:00,COMPLETADA,OK
TX001501,AC00496,AC00165,34257,USD,2023-02-03T00:00:00-05:00,COMPLETADA,OK
TX001502,AC00370,AC00356,41726,USD,2023-02-27T17:01:24-05:00,COMPLETADA,OK
TX001503,AC00341,AC00161,3363,USD,2023-11-03T16:50:00-05:00,COMPLETADA,OK
TX001504,AC00400,AC00204,6458,USD,2023-12-04T18:06:00-05:00,COMPLETADA,OK
TX001505,AC00301,AC00150,2323,USD,2023-04-20T16:34:59-05:00,COMPLETADA,OK
TX001506,AC00249,AC00326,16052,USD,2023-08-07T16:15:00-05:00,RECHAZADA,Fondos insuficientes
TX001507,AC00239,AC00296,27888,USD,2023-09-29T16:53:00-05:00,RECHAZADA,Fondos insuficientes
TX001508,AC00419,AC00167,28549,USD,2023-08-11T00:00:00-05:00,COMPLETADA,OK
TX001509,AC00435,AC00419,7187,USD,2023-01-16T18:03:02-05:00,COMPLETADA,OK
TX001510,AC00012,AC00188,30880,USD,2023-12-26T00:00:00-05:00,COMPLETADA,OK
TX001511,AC00438,AC00289,13535,USD,2023-07-28T18:42:51-05:00,COMPLETADA,OK
TX001512,AC00345,AC00280,28843,USD,2023-05-08T16:37:53-05:00,COMPLETADA,OK
TX001513,AC00026,AC00395,14746,USD,2023-10-12T16:58:00-05:00,COMPLETADA,OK
TX001514,AC00416,AC00489,21415,USD,2023-10-30T17:07:54-05:00,COMPLETADA,OK
TX001516,AC00468,AC00225,17036,USD,2023-03-27T16:56:00-05:00,COMPLETADA,OK
TX001517,AC00040,AC00427,96566,USD,2023-12-18T17:22:16-05:00,COMPLETADA,OK
TX001518,AC00302,AC00421,73653,USD,2023-05-10T17:05:00-05:00,COMPLETADA,OK
TX001519,AC00271,AC00409,21342,USD,2023-07-27T17:30:14-05:00,COMPLETADA,OK
TX001520,AC00495,AC00256,9409,USD,2023-09-12T16:32:09-05:00,COMPLETADA,OK
TX001521,AC00246,AC00156,9123,USD,2023-05-15T16:13:54-05:00,COMPLETADA,OK
TX001522,AC00139,AC00339,26392,USD,2023-07-26T00:00:00-05:00,COMPLETADA,OK
TX001523,AC00298,AC00217,7750,USD,2023-05-23T16:44:55-05:00,COMPLETADA,OK
TX001524,AC00246,AC00038,365,USD,2023-02-13T17:48:36-05:00,COMPLETADA,OK
TX001525,AC00323,AC00307,4388,USD,2023-11-13T17:43:37-05:00,COMPLETADA,OK
TX001526,AC00310,AC00206,59198,USD,2023-04-28T16:32:00-05:00,COMPLETADA,OK
TX001527,AC00083,AC00474,22479,USD,2023-08-22T16:34:00-05:00,COMPLETADA,OK
TX001528,AC00222,AC00356,6430,USD,2023-09-04T17:36:40-05:00,COMPLETADA,OK
TX001529,AC00459,AC00019,11179,USD,2023-12-26T17:40:00-05:00,COMPLETADA,OK
TX001530,AC00091,AC00186,92716,USD,2023-03-20T16:48:00-05:00,COMPLETADA,OK
TX001532,AC00432,AC00327,2607,USD,2023-03-16T17:00:29-05:00,COMPLETADA,OK
TX001533,AC00218,AC00056,17045,USD,2023-01-05T16:56:49-05:00,COMPLETADA,OK
TX001534,AC00294,AC00338,34427,USD,2023-09-19T00:00:00-05:00,COMPLETADA,OK
TX001535,AC00407,AC00086,87272,USD,2023-04-24T16:47:00-05:00,COMPLETADA,OK
TX001536,AC00480,AC00023,29295,USD,2023-02-16T00:00:00-05:00,COMPLETADA,OK
TX001537,AC00367,AC00331,2844,USD,2023-08-31T17:43:38-05:00,COMPLETADA,OK
TX001538,AC00324,AC00205,20902,USD,2023-03-03T17:08:36-05:00,COMPLETADA,OK
TX001539,AC00253,AC00170,2005,USD,2023-11-29T17:43:51-05:00,COMPLETADA,OK
TX001540,AC00344,AC00221,17502,USD,2023-04-10T16:23:00-05:00,COMPLETADA,OK
TX001541,AC00153,AC00051,8950,USD,2023-08-21T16:22:00-05:00,COMPLETADA,OK
TX001542,AC00016,AC00263,6996,USD,2023-10-16T00:00:00-05:00,COMPLETADA,OK
TX001543,AC00291,AC00286,14651,USD,2023-01-25T17:12:17-05:00,COMPLETADA,OK
TX001544,AC00362,AC00295,37678,USD,2023-08-14T00:00:00-05:00,COMPLETADA,OK
TX001545,AC00202,AC00192,14854,USD,2023-12-22T16:25:00-05:00,COMPLETADA,OK
TX001546,AC00163,AC00397,38877,USD,2023-12-11T16:57:08-05:00,COMPLETADA,OK
TX001547,AC00123,AC00355,10038,USD,2023-11-27T17:51:15-05:00,COMPLETADA,OK
TX001548,AC00054,AC00178,13723,USD,2023-04-07T16:50:22-05:00,RECHAZADA,Fondos insuficientes
TX001549,AC00172,AC00249,87030,USD,2023-08-28T17:56:39-05:00,COMPLETADA,OK
TX001550,AC00176,AC00214,45894,USD,2023-07-18T18:06:23-05:00,COMPLETADA,OK
TX001551,AC00093,AC00044,32735,USD,2023-09-25T00:00:00-05:00,COMPLETADA,OK
TX001552,AC00310,AC00483,75715,USD,2023-01-17T16:53:00-05:00,COMPLETADA,OK
TX001553,AC00127,AC00180,564,USD,2023-03-08T16:57:00-05:00,RECHAZADA,Fondos insuficientes
TX001554,AC00286,AC00234,4723,USD,2023-08-03T00:00:00-05:00,COMPLETADA,OK
TX001555,AC00497,AC00267,23941,USD,2023-11-01T17:23:00-05:00,COMPLETADA,OK
